"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"8600000US12814","ZCTA5 12814","95833","24441",
"8600000US12815","ZCTA5 12815","51333","13229",
"8600000US12816","ZCTA5 12816","61463","3694",
"8600000US12817","ZCTA5 12817","72778","7580",
"8600000US12819","ZCTA5 12819","73125","29340",
"8600000US12821","ZCTA5 12821","84643","23403",
"8600000US12822","ZCTA5 12822","60818","4314",
"8600000US12823","ZCTA5 12823","104911","27063",
"8600000US12824","ZCTA5 12824","68269","24139",
"8600000US12827","ZCTA5 12827","72825","5262",
"8600000US12828","ZCTA5 12828","63169","6127",
"8600000US12831","ZCTA5 12831","88507","8246",
"8600000US12832","ZCTA5 12832","45663","8144",
"8600000US12833","ZCTA5 12833","84437","15473",
"8600000US12834","ZCTA5 12834","72723","5911",
"8600000US12835","ZCTA5 12835","63375","7517",
"8600000US12836","ZCTA5 12836","69643","17598",
"8600000US12837","ZCTA5 12837","64722","20693",
"8600000US12838","ZCTA5 12838","57222","14218",
"8600000US12839","ZCTA5 12839","52291","4164",
"8600000US12841","ZCTA5 12841","53650","10397",
"8600000US12842","ZCTA5 12842","59063","24389",
"8600000US12843","ZCTA5 12843","45714","14292",
"8600000US12844","ZCTA5 12844","118804","54909",
"8600000US12845","ZCTA5 12845","68343","13595",
"8600000US12846","ZCTA5 12846","58902","15866",
"8600000US12847","ZCTA5 12847","62778","10207",
"8600000US12849","ZCTA5 12849","-","**",
"8600000US12850","ZCTA5 12850","86250","19804",
"8600000US12851","ZCTA5 12851","64219","21546",
"8600000US12852","ZCTA5 12852","44688","19514",
"8600000US12853","ZCTA5 12853","45913","8310",
"8600000US12855","ZCTA5 12855","52054","4947",
"8600000US12856","ZCTA5 12856","48958","1541",
"8600000US12857","ZCTA5 12857","64130","6772",
"8600000US12858","ZCTA5 12858","88750","33803",
"8600000US12859","ZCTA5 12859","104539","18254",
"8600000US12860","ZCTA5 12860","74844","18078",
"8600000US12861","ZCTA5 12861","80556","9057",
"8600000US12862","ZCTA5 12862","-","**",
"8600000US12863","ZCTA5 12863","79223","24123",
"8600000US12864","ZCTA5 12864","-","**",
"8600000US12865","ZCTA5 12865","57171","6704",
"8600000US12866","ZCTA5 12866","88689","6100",
"8600000US12870","ZCTA5 12870","50800","9641",
"8600000US12871","ZCTA5 12871","71033","8485",
"8600000US12872","ZCTA5 12872","-","**",
"8600000US12873","ZCTA5 12873","74271","23622",
"8600000US12874","ZCTA5 12874","114250","24267",
"8600000US12878","ZCTA5 12878","56250","14797",
"8600000US12883","ZCTA5 12883","56784","7610",
"8600000US12884","ZCTA5 12884","49722","11158",
"8600000US12885","ZCTA5 12885","51552","6998",
"8600000US12886","ZCTA5 12886","103125","81853",
"8600000US12887","ZCTA5 12887","59375","11997",
"8600000US12901","ZCTA5 12901","53456","3688",
"8600000US12903","ZCTA5 12903","73018","10823",
"8600000US12910","ZCTA5 12910","44016","9744",
"8600000US12911","ZCTA5 12911","-","**",
"8600000US12912","ZCTA5 12912","57237","10630",
"8600000US12913","ZCTA5 12913","60476","14178",
"8600000US12914","ZCTA5 12914","48625","25773",
"8600000US12916","ZCTA5 12916","48750","17884",
"8600000US12917","ZCTA5 12917","56897","6413",
"8600000US12918","ZCTA5 12918","68125","14703",
"8600000US12919","ZCTA5 12919","51932","10778",
"8600000US12920","ZCTA5 12920","62059","12308",
"8600000US12921","ZCTA5 12921","83462","17149",
"8600000US12922","ZCTA5 12922","-","**",
"8600000US12923","ZCTA5 12923","53750","10151",
"8600000US12924","ZCTA5 12924","111944","31661",
"8600000US12926","ZCTA5 12926","46629","11038",
"8600000US12927","ZCTA5 12927","52500","28167",
"8600000US12928","ZCTA5 12928","70208","16023",
"8600000US12929","ZCTA5 12929","50385","13106",
"8600000US12930","ZCTA5 12930","64583","10655",
"8600000US12932","ZCTA5 12932","52039","13599",
"8600000US12933","ZCTA5 12933","73077","68773",
"8600000US12934","ZCTA5 12934","56797","9474",
"8600000US12935","ZCTA5 12935","54813","10722",
"8600000US12936","ZCTA5 12936","60458","3518",
"8600000US12937","ZCTA5 12937","46103","8787",
"8600000US12939","ZCTA5 12939","60875","18854",
"8600000US12941","ZCTA5 12941","77700","28815",
"8600000US12942","ZCTA5 12942","90000","19322",
"8600000US12943","ZCTA5 12943","32206","21874",
"8600000US12944","ZCTA5 12944","55806","6482",
"8600000US12945","ZCTA5 12945","56181","22567",
"8600000US12946","ZCTA5 12946","63055","7632",
"8600000US12950","ZCTA5 12950","63750","16667",
"8600000US12952","ZCTA5 12952","49792","38525",
"8600000US12953","ZCTA5 12953","52064","7292",
"8600000US12955","ZCTA5 12955","63021","27480",
"8600000US12956","ZCTA5 12956","36023","12520",
"8600000US12957","ZCTA5 12957","48929","6624",
"8600000US12958","ZCTA5 12958","65977","17945",
"8600000US12959","ZCTA5 12959","42984","6196",
"8600000US12960","ZCTA5 12960","39922","21268",
"8600000US12961","ZCTA5 12961","15995","11529",
"8600000US12962","ZCTA5 12962","62176","14466",
"8600000US12964","ZCTA5 12964","61563","26525",
"8600000US12965","ZCTA5 12965","-","**",
"8600000US12966","ZCTA5 12966","53789","6116",
"8600000US12967","ZCTA5 12967","51250","18929",
"8600000US12969","ZCTA5 12969","47292","18733",
"8600000US12970","ZCTA5 12970","78750","28397",
"8600000US12972","ZCTA5 12972","84659","18686",
"8600000US12973","ZCTA5 12973","49792","25174",
"8600000US12974","ZCTA5 12974","53417","11153",
"8600000US12975","ZCTA5 12975","54750","7382",
"8600000US12976","ZCTA5 12976","74583","29530",
"8600000US12977","ZCTA5 12977","-","**",
"8600000US12978","ZCTA5 12978","73969","23271",
"8600000US12979","ZCTA5 12979","44722","11110",
"8600000US12980","ZCTA5 12980","51875","7617",
"8600000US12981","ZCTA5 12981","75978","11905",
"8600000US12983","ZCTA5 12983","55054","4940",
"8600000US12985","ZCTA5 12985","54167","42513",
"8600000US12986","ZCTA5 12986","56672","6756",
"8600000US12987","ZCTA5 12987","95104","27481",
"8600000US12989","ZCTA5 12989","67917","14579",
"8600000US12992","ZCTA5 12992","64688","8144",
"8600000US12993","ZCTA5 12993","51645","6324",
"8600000US12996","ZCTA5 12996","69267","15522",
"8600000US12997","ZCTA5 12997","60781","13146",
"8600000US12998","ZCTA5 12998","44727","29492",
"8600000US13020","ZCTA5 13020","63750","4931",
"8600000US13021","ZCTA5 13021","51517","2494",
"8600000US13024","ZCTA5 13024","-","**",
"8600000US13026","ZCTA5 13026","79955","5570",
"8600000US13027","ZCTA5 13027","79989","3545",
"8600000US13028","ZCTA5 13028","75550","64000",
"8600000US13029","ZCTA5 13029","80269","12385",
"8600000US13030","ZCTA5 13030","68696","13300",
"8600000US13031","ZCTA5 13031","77622","5480",
"8600000US13032","ZCTA5 13032","62686","5243",
"8600000US13033","ZCTA5 13033","67821","9152",
"8600000US13034","ZCTA5 13034","78864","11071",
"8600000US13035","ZCTA5 13035","82277","11946",
"8600000US13036","ZCTA5 13036","68807","4116",
"8600000US13037","ZCTA5 13037","77316","6955",
"8600000US13039","ZCTA5 13039","93448","4545",
"8600000US13040","ZCTA5 13040","58438","10879",
"8600000US13041","ZCTA5 13041","84888","9493",
"8600000US13042","ZCTA5 13042","72188","7646",
"8600000US13044","ZCTA5 13044","71023","25128",
"8600000US13045","ZCTA5 13045","57420","4571",
"8600000US13051","ZCTA5 13051","-","**",
"8600000US13052","ZCTA5 13052","52321","8187",
"8600000US13053","ZCTA5 13053","65333","16363",
"8600000US13054","ZCTA5 13054","85679","19998",
"8600000US13057","ZCTA5 13057","64219","3407",
"8600000US13060","ZCTA5 13060","50840","11927",
"8600000US13061","ZCTA5 13061","70402","9590",
"8600000US13062","ZCTA5 13062","-","**",
"8600000US13063","ZCTA5 13063","74946","30619",
"8600000US13064","ZCTA5 13064","110625","101910",
"8600000US13066","ZCTA5 13066","100683","8167",
"8600000US13068","ZCTA5 13068","72228","9246",
"8600000US13069","ZCTA5 13069","53941","3383",
"8600000US13071","ZCTA5 13071","65625","7690",
"8600000US13072","ZCTA5 13072","55144","9072",
"8600000US13073","ZCTA5 13073","60662","10806",
"8600000US13074","ZCTA5 13074","69792","12677",
"8600000US13076","ZCTA5 13076","76875","17930",
"8600000US13077","ZCTA5 13077","60331","9656",
"8600000US13078","ZCTA5 13078","92800","9007",
"8600000US13080","ZCTA5 13080","61739","7058",
"8600000US13081","ZCTA5 13081","87214","8191",
"8600000US13082","ZCTA5 13082","74052","7862",
"8600000US13083","ZCTA5 13083","69000","7348",
"8600000US13084","ZCTA5 13084","75217","14199",
"8600000US13087","ZCTA5 13087","162604","114981",
"8600000US13088","ZCTA5 13088","62077","4782",
"8600000US13090","ZCTA5 13090","73890","5639",
"8600000US13092","ZCTA5 13092","71149","10146",
"8600000US13101","ZCTA5 13101","61086","6452",
"8600000US13102","ZCTA5 13102","63750","4721",
"8600000US13103","ZCTA5 13103","-","**",
"8600000US13104","ZCTA5 13104","107512","10289",
"8600000US13108","ZCTA5 13108","78300","6028",
"8600000US13110","ZCTA5 13110","89615","17341",
"8600000US13111","ZCTA5 13111","40417","11779",
"8600000US13112","ZCTA5 13112","75717","8519",
"8600000US13113","ZCTA5 13113","92500","42527",
"8600000US13114","ZCTA5 13114","65086","3434",
"8600000US13115","ZCTA5 13115","67500","18085",
"8600000US13116","ZCTA5 13116","63415","20754",
"8600000US13117","ZCTA5 13117","35125","22611",
"8600000US13118","ZCTA5 13118","63902","6192",
"8600000US13120","ZCTA5 13120","65714","15041",
"8600000US13122","ZCTA5 13122","48693","34905",
"8600000US13123","ZCTA5 13123","-","**",
"8600000US13124","ZCTA5 13124","61667","12791",
"8600000US13126","ZCTA5 13126","54759","4302",
"8600000US13131","ZCTA5 13131","57156","7355",
"8600000US13132","ZCTA5 13132","70278","28718",
"8600000US13134","ZCTA5 13134","92500","65812",
"8600000US13135","ZCTA5 13135","64531","10802",
"8600000US13136","ZCTA5 13136","48523","7035",
"8600000US13138","ZCTA5 13138","-","**",
"8600000US13140","ZCTA5 13140","53958","4034",
"8600000US13141","ZCTA5 13141","66591","20105",
"8600000US13142","ZCTA5 13142","63333","20951",
"8600000US13143","ZCTA5 13143","60594","5186",
"8600000US13144","ZCTA5 13144","49432","8380",
"8600000US13145","ZCTA5 13145","46667","30496",
"8600000US13146","ZCTA5 13146","56799","1541",
"8600000US13147","ZCTA5 13147","56875","14924",
"8600000US13148","ZCTA5 13148","51735","5251",
"8600000US13152","ZCTA5 13152","87258","11272",
"8600000US13153","ZCTA5 13153","-","**",
"8600000US13155","ZCTA5 13155","55859","18606",
"8600000US13156","ZCTA5 13156","51767","5626",
"8600000US13157","ZCTA5 13157","38250","10289",
"8600000US13158","ZCTA5 13158","73846","9740",
"8600000US13159","ZCTA5 13159","77609","10931",
"8600000US13160","ZCTA5 13160","74922","13000",
"8600000US13162","ZCTA5 13162","-","**",
"8600000US13163","ZCTA5 13163","68125","24772",
"8600000US13164","ZCTA5 13164","94324","7516",
"8600000US13165","ZCTA5 13165","55083","6596",
"8600000US13166","ZCTA5 13166","63922","7288",
"8600000US13167","ZCTA5 13167","66538","19844",
"8600000US13202","ZCTA5 13202","17031","5152",
"8600000US13203","ZCTA5 13203","39129","2785",
"8600000US13204","ZCTA5 13204","35431","2335",
"8600000US13205","ZCTA5 13205","32237","4690",
"8600000US13206","ZCTA5 13206","48698","2765",
"8600000US13207","ZCTA5 13207","50885","4547",
"8600000US13208","ZCTA5 13208","40515","2272",
"8600000US13209","ZCTA5 13209","54545","5076",
"8600000US13210","ZCTA5 13210","33346","3009",
"8600000US13211","ZCTA5 13211","59534","5269",
"8600000US13212","ZCTA5 13212","63410","3892",
"8600000US13214","ZCTA5 13214","69987","12518",
"8600000US13215","ZCTA5 13215","88294","7612",
"8600000US13219","ZCTA5 13219","71126","5242",
"8600000US13224","ZCTA5 13224","66463","7516",
"8600000US13290","ZCTA5 13290","-","**",
"8600000US13301","ZCTA5 13301","103365","22384",
"8600000US13302","ZCTA5 13302","49205","6045",
"8600000US13303","ZCTA5 13303","73679","11410",
"8600000US13304","ZCTA5 13304","78382","33679",
"8600000US13305","ZCTA5 13305","38971","15003",
"8600000US13308","ZCTA5 13308","67156","13825",
"8600000US13309","ZCTA5 13309","60268","9198",
"8600000US13310","ZCTA5 13310","52273","18398",
"8600000US13312","ZCTA5 13312","70750","10868",
"8600000US13313","ZCTA5 13313","46438","16546",
"8600000US13314","ZCTA5 13314","60417","17123",
"8600000US13315","ZCTA5 13315","63854","14542",
"8600000US13316","ZCTA5 13316","51918","9590",
"8600000US13317","ZCTA5 13317","46346","10341",
"8600000US13318","ZCTA5 13318","71125","11949",
"8600000US13319","ZCTA5 13319","43750","36293",
"8600000US13320","ZCTA5 13320","61288","6169",
"8600000US13321","ZCTA5 13321","50617","4311",
"8600000US13322","ZCTA5 13322","70000","20041",
"8600000US13323","ZCTA5 13323","80827","13309",
"8600000US13324","ZCTA5 13324","59732","6643",
"8600000US13325","ZCTA5 13325","49464","12757",
"8600000US13326","ZCTA5 13326","66385","8395",
"8600000US13327","ZCTA5 13327","58220","4433",
"8600000US13328","ZCTA5 13328","93200","21882",
"8600000US13329","ZCTA5 13329","45741","5132",
"8600000US13331","ZCTA5 13331","-","**",
"8600000US13332","ZCTA5 13332","54830","5526",
"8600000US13333","ZCTA5 13333","-","**",
"8600000US13334","ZCTA5 13334","60368","13698",
"8600000US13335","ZCTA5 13335","53250","14609",
"8600000US13337","ZCTA5 13337","53125","43246",
"8600000US13338","ZCTA5 13338","56339","9164",
"8600000US13339","ZCTA5 13339","49283","5891",
"8600000US13340","ZCTA5 13340","63800","6811",
"8600000US13341","ZCTA5 13341","-","**",
"8600000US13342","ZCTA5 13342","71250","31565",
"8600000US13343","ZCTA5 13343","60636","2368",
"8600000US13345","ZCTA5 13345","49500","13228",
"8600000US13346","ZCTA5 13346","49814","6003",
"8600000US13348","ZCTA5 13348","66589","11454",
"8600000US13350","ZCTA5 13350","55018","11125",
"8600000US13352","ZCTA5 13352","-","**",
"8600000US13353","ZCTA5 13353","-","**",
"8600000US13354","ZCTA5 13354","76607","5695",
"8600000US13355","ZCTA5 13355","62381","28117",
"8600000US13357","ZCTA5 13357","59894","10965",
"8600000US13360","ZCTA5 13360","-","**",
"8600000US13361","ZCTA5 13361","57083","23267",
"8600000US13362","ZCTA5 13362","-","**",
"8600000US13363","ZCTA5 13363","67216","15734",
"8600000US13364","ZCTA5 13364","68167","5097",
"8600000US13365","ZCTA5 13365","54682","10250",
"8600000US13367","ZCTA5 13367","56929","3991",
"8600000US13368","ZCTA5 13368","49268","3907",
"8600000US13402","ZCTA5 13402","62135","12609",
"8600000US13403","ZCTA5 13403","91457","9449",
"8600000US13404","ZCTA5 13404","-","**",
"8600000US13406","ZCTA5 13406","49028","22269",
"8600000US13407","ZCTA5 13407","59722","5241",
"8600000US13408","ZCTA5 13408","50250","14482",
"8600000US13409","ZCTA5 13409","58500","5434",
"8600000US13410","ZCTA5 13410","-","**",
"8600000US13411","ZCTA5 13411","54414","7490",
"8600000US13413","ZCTA5 13413","74975","10177",
"8600000US13415","ZCTA5 13415","91667","81926",
"8600000US13416","ZCTA5 13416","60375","16507",
"8600000US13417","ZCTA5 13417","41549","8131",
"8600000US13418","ZCTA5 13418","-","**",
"8600000US13420","ZCTA5 13420","90179","21927",
"8600000US13421","ZCTA5 13421","53918","6516",
"8600000US13424","ZCTA5 13424","59358","6592",
"8600000US13425","ZCTA5 13425","53674","12714",
"8600000US13428","ZCTA5 13428","53851","11552",
"8600000US13431","ZCTA5 13431","76818","16793",
"8600000US13433","ZCTA5 13433","42083","12236",
"8600000US13435","ZCTA5 13435","70750","10788",
"8600000US13436","ZCTA5 13436","42813","14829",
"8600000US13437","ZCTA5 13437","61875","17626",
"8600000US13438","ZCTA5 13438","59358","7761",
"8600000US13439","ZCTA5 13439","49375","9253",
"8600000US13440","ZCTA5 13440","56796","3639",
"8600000US13441","ZCTA5 13441","47619","31911",
"8600000US13450","ZCTA5 13450","54750","48315",
"8600000US13452","ZCTA5 13452","50524","5566",
"8600000US13454","ZCTA5 13454","83625","57062",
"8600000US13456","ZCTA5 13456","77946","11918",
"8600000US13459","ZCTA5 13459","58438","4533",
"8600000US13460","ZCTA5 13460","50722","8413",
"8600000US13461","ZCTA5 13461","66466","6830",
"8600000US13464","ZCTA5 13464","47514","4663",
"8600000US13468","ZCTA5 13468","54167","16407",
"8600000US13469","ZCTA5 13469","90917","21693",
"8600000US13470","ZCTA5 13470","48750","8193",
"8600000US13471","ZCTA5 13471","53327","8480",
"8600000US13472","ZCTA5 13472","-","**",
"8600000US13473","ZCTA5 13473","75386","7991",
"8600000US13475","ZCTA5 13475","-","**",
"8600000US13476","ZCTA5 13476","62326","19211",
"8600000US13477","ZCTA5 13477","61250","49562",
"8600000US13478","ZCTA5 13478","64587","8890",
"8600000US13480","ZCTA5 13480","56616","6252",
"8600000US13483","ZCTA5 13483","82902","14959",
"8600000US13484","ZCTA5 13484","-","**",
"8600000US13485","ZCTA5 13485","57083","5002",
"8600000US13486","ZCTA5 13486","70417","24036",
"8600000US13488","ZCTA5 13488","78281","13223",
"8600000US13489","ZCTA5 13489","54625","6829",
"8600000US13490","ZCTA5 13490","74982","9173",
"8600000US13491","ZCTA5 13491","54773","3903",
"8600000US13492","ZCTA5 13492","72256","3972",
"8600000US13493","ZCTA5 13493","54107","7591",
"8600000US13494","ZCTA5 13494","63571","32289",
"8600000US13495","ZCTA5 13495","51895","5240",
"8600000US13501","ZCTA5 13501","44426","3976",
"8600000US13502","ZCTA5 13502","48411","2591",
"8600000US13601","ZCTA5 13601","49569","2803",
"8600000US13602","ZCTA5 13602","-","**",
"8600000US13603","ZCTA5 13603","50653","7048",
"8600000US13605","ZCTA5 13605","56550","15321",
"8600000US13606","ZCTA5 13606","63565","26382",
"8600000US13607","ZCTA5 13607","50583","9852",
"8600000US13608","ZCTA5 13608","55417","11018",
"8600000US13612","ZCTA5 13612","65833","12807",
"8600000US13613","ZCTA5 13613","45688","10267",
"8600000US13614","ZCTA5 13614","30757","3199",
"8600000US13615","ZCTA5 13615","85781","38949",
"8600000US13616","ZCTA5 13616","45625","17780",
"8600000US13617","ZCTA5 13617","67278","10579",
"8600000US13618","ZCTA5 13618","59922","10873",
"8600000US13619","ZCTA5 13619","54627","5135",
"8600000US13620","ZCTA5 13620","50344","12851",
"8600000US13621","ZCTA5 13621","65909","17488",
"8600000US13622","ZCTA5 13622","66382","13022",
"8600000US13623","ZCTA5 13623","-","**",
"8600000US13624","ZCTA5 13624","71932","14104",
"8600000US13625","ZCTA5 13625","58214","8579",
"8600000US13626","ZCTA5 13626","61797","6836",
"8600000US13628","ZCTA5 13628","53750","33031",
"8600000US13630","ZCTA5 13630","29934","9350",
"8600000US13633","ZCTA5 13633","41250","22916",
"8600000US13634","ZCTA5 13634","66681","22199",
"8600000US13635","ZCTA5 13635","55167","8564",
"8600000US13636","ZCTA5 13636","50625","12568",
"8600000US13637","ZCTA5 13637","56323","4637",
"8600000US13638","ZCTA5 13638","39564","14644",
"8600000US13639","ZCTA5 13639","-","**",
"8600000US13640","ZCTA5 13640","55208","17906",
"8600000US13641","ZCTA5 13641","63000","57510",
"8600000US13642","ZCTA5 13642","40813","5362",
"8600000US13643","ZCTA5 13643","-","**",
"8600000US13646","ZCTA5 13646","53110","5213",
"8600000US13647","ZCTA5 13647","-","**",
"8600000US13648","ZCTA5 13648","51300","7598",
"8600000US13650","ZCTA5 13650","70556","18932",
"8600000US13651","ZCTA5 13651","86250","54783",
"8600000US13652","ZCTA5 13652","54815","6568",
"8600000US13654","ZCTA5 13654","49338","14070",
"8600000US13655","ZCTA5 13655","41941","17676",
"8600000US13656","ZCTA5 13656","50667","12342",
"8600000US13658","ZCTA5 13658","65103","17391",
"8600000US13659","ZCTA5 13659","57000","16801",
"8600000US13660","ZCTA5 13660","59375","8835",
"8600000US13661","ZCTA5 13661","73155","9170",
"8600000US13662","ZCTA5 13662","52365","6011",
"8600000US13664","ZCTA5 13664","73472","15429",
"8600000US13665","ZCTA5 13665","55408","11171",
"8600000US13666","ZCTA5 13666","45500","32241",
"8600000US13667","ZCTA5 13667","41806","5784",
"8600000US13668","ZCTA5 13668","84107","10837",
"8600000US13669","ZCTA5 13669","53915","4277",
"8600000US13670","ZCTA5 13670","40000","20370",
"8600000US13672","ZCTA5 13672","61212","7689",
"8600000US13673","ZCTA5 13673","52267","9013",
"8600000US13674","ZCTA5 13674","44451","9535",
"8600000US13675","ZCTA5 13675","-","**",
"8600000US13676","ZCTA5 13676","48834","4701",
"8600000US13677","ZCTA5 13677","-","**",
"8600000US13678","ZCTA5 13678","42593","31249",
"8600000US13679","ZCTA5 13679","64727","12241",
"8600000US13680","ZCTA5 13680","55250","21829",
"8600000US13681","ZCTA5 13681","49479","4502",
"8600000US13682","ZCTA5 13682","80833","19717",
"8600000US13684","ZCTA5 13684","48000","6753",
"8600000US13685","ZCTA5 13685","77589","20022",
"8600000US13687","ZCTA5 13687","50703","18449",
"8600000US13690","ZCTA5 13690","43194","5027",
"8600000US13691","ZCTA5 13691","57772","10293",
"8600000US13692","ZCTA5 13692","-","**",
"8600000US13693","ZCTA5 13693","47794","13624",
"8600000US13694","ZCTA5 13694","56563","10875",
"8600000US13695","ZCTA5 13695","-","**",
"8600000US13696","ZCTA5 13696","-","**",
"8600000US13697","ZCTA5 13697","43837","7228",
"8600000US13730","ZCTA5 13730","59495","3131",
"8600000US13731","ZCTA5 13731","65500","14350",
"8600000US13732","ZCTA5 13732","79955","11692",
"8600000US13733","ZCTA5 13733","49320","7586",
"8600000US13734","ZCTA5 13734","57180","23290",
"8600000US13736","ZCTA5 13736","58804","6587",
"8600000US13739","ZCTA5 13739","56250","15219",
"8600000US13740","ZCTA5 13740","61250","22911",
"8600000US13743","ZCTA5 13743","64767","14308",
"8600000US13744","ZCTA5 13744","63333","18961",
"8600000US13746","ZCTA5 13746","52727","14388",
"8600000US13748","ZCTA5 13748","54117","10247",
"8600000US13750","ZCTA5 13750","44375","25827",
"8600000US13751","ZCTA5 13751","44655","29406",
"8600000US13752","ZCTA5 13752","54844","15180",
"8600000US13753","ZCTA5 13753","56858","6370",
"8600000US13754","ZCTA5 13754","42000","5434",
"8600000US13755","ZCTA5 13755","62530","11424",
"8600000US13756","ZCTA5 13756","61667","49438",
"8600000US13757","ZCTA5 13757","63173","11599",
"8600000US13760","ZCTA5 13760","56814","2337",
"8600000US13774","ZCTA5 13774","57600","39274",
"8600000US13775","ZCTA5 13775","57941","17407",
"8600000US13776","ZCTA5 13776","62250","22824",
"8600000US13777","ZCTA5 13777","58854","26651",
"8600000US13778","ZCTA5 13778","59054","4331",
"8600000US13780","ZCTA5 13780","64271","22305",
"8600000US13782","ZCTA5 13782","59063","15030",
"8600000US13783","ZCTA5 13783","41932","10557",
"8600000US13784","ZCTA5 13784","61802","14387",
"8600000US13786","ZCTA5 13786","40485","2265",
"8600000US13787","ZCTA5 13787","52421","10563",
"8600000US13788","ZCTA5 13788","61250","17263",
"8600000US13790","ZCTA5 13790","47184","4445",
"8600000US13794","ZCTA5 13794","34688","33760",
"8600000US13795","ZCTA5 13795","47460","20295",
"8600000US13796","ZCTA5 13796","47384","4895",
"8600000US13797","ZCTA5 13797","61771","15066",
"8600000US13801","ZCTA5 13801","55820","7045",
"8600000US13802","ZCTA5 13802","-","**",
"8600000US13803","ZCTA5 13803","61639","4675",
"8600000US13804","ZCTA5 13804","59318","9303",
"8600000US13806","ZCTA5 13806","-","**",
"8600000US13807","ZCTA5 13807","64180","12053",
"8600000US13808","ZCTA5 13808","57039","16283",
"8600000US13809","ZCTA5 13809","48200","14989",
"8600000US13810","ZCTA5 13810","80500","20433",
"8600000US13811","ZCTA5 13811","69688","8728",
"8600000US13812","ZCTA5 13812","63984","8693",
"8600000US13813","ZCTA5 13813","70791","34178",
"8600000US13815","ZCTA5 13815","46991","6161",
"8600000US13820","ZCTA5 13820","54008","4162",
"8600000US13825","ZCTA5 13825","54464","9672",
"8600000US13826","ZCTA5 13826","-","**",
"8600000US13827","ZCTA5 13827","58773","3374",
"8600000US13830","ZCTA5 13830","50647","9994",
"8600000US13832","ZCTA5 13832","49107","17375",
"8600000US13833","ZCTA5 13833","44922","11099",
"8600000US13834","ZCTA5 13834","73889","60825",
"8600000US13835","ZCTA5 13835","57946","8482",
"8600000US13838","ZCTA5 13838","44375","10838",
"8600000US13839","ZCTA5 13839","56467","13355",
"8600000US13841","ZCTA5 13841","43527","7825",
"8600000US13842","ZCTA5 13842","60729","10633",
"8600000US13843","ZCTA5 13843","56157","6173",
"8600000US13844","ZCTA5 13844","55000","9764",
"8600000US13845","ZCTA5 13845","-","**",
"8600000US13846","ZCTA5 13846","27188","22279",
"8600000US13847","ZCTA5 13847","-","**",
"8600000US13849","ZCTA5 13849","46944","4893",
"8600000US13850","ZCTA5 13850","64036","5950",
"8600000US13856","ZCTA5 13856","42386","5852",
"8600000US13859","ZCTA5 13859","85156","74682",
"8600000US13860","ZCTA5 13860","-","**",
"8600000US13861","ZCTA5 13861","47277","6139",
"8600000US13862","ZCTA5 13862","50938","5750",
"8600000US13863","ZCTA5 13863","43250","7504",
"8600000US13864","ZCTA5 13864","42380","11077",
"8600000US13865","ZCTA5 13865","54673","10460",
"8600000US13901","ZCTA5 13901","46269","3195",
"8600000US13902","ZCTA5 13902","-","**",
"8600000US13903","ZCTA5 13903","51152","5063",
"8600000US13904","ZCTA5 13904","51404","3257",
"8600000US13905","ZCTA5 13905","44466","5335",
"8600000US14001","ZCTA5 14001","64586","5988",
"8600000US14004","ZCTA5 14004","73431","6771",
"8600000US14005","ZCTA5 14005","81319","15544",
"8600000US14006","ZCTA5 14006","56017","6165",
"8600000US14008","ZCTA5 14008","61389","26279",
"8600000US14009","ZCTA5 14009","53348","2956",
"8600000US14011","ZCTA5 14011","67877","7673",
"8600000US14012","ZCTA5 14012","59109","4280",
"8600000US14013","ZCTA5 14013","58393","10415",
"8600000US14020","ZCTA5 14020","53634","3987",
"8600000US14024","ZCTA5 14024","63125","9336",
"8600000US14025","ZCTA5 14025","76220","23824",
"8600000US14026","ZCTA5 14026","58661","56180",
"8600000US14028","ZCTA5 14028","60030","17821",
"8600000US14030","ZCTA5 14030","76452","6344",
"8600000US14031","ZCTA5 14031","85655","11458",
"8600000US14032","ZCTA5 14032","126798","18793",
"8600000US14033","ZCTA5 14033","67438","15223",
"8600000US14034","ZCTA5 14034","64297","18433",
"8600000US14035","ZCTA5 14035","75813","12293",
"8600000US14036","ZCTA5 14036","79157","10531",
"8600000US14037","ZCTA5 14037","59650","15991",
"8600000US14039","ZCTA5 14039","-","**",
"8600000US14040","ZCTA5 14040","66563","9579",
"8600000US14041","ZCTA5 14041","-","**",
"8600000US14042","ZCTA5 14042","49295","8085",
"8600000US14043","ZCTA5 14043","63377","4621",
"8600000US14047","ZCTA5 14047","64444","10134",
"8600000US14048","ZCTA5 14048","38604","3806",
"8600000US14051","ZCTA5 14051","112580","7254",
"8600000US14052","ZCTA5 14052","85976","13899",
"8600000US14054","ZCTA5 14054","59375","9944",
"8600000US14055","ZCTA5 14055","50417","15443",
"8600000US14057","ZCTA5 14057","76813","7152",
"8600000US14058","ZCTA5 14058","70625","13460",
"8600000US14059","ZCTA5 14059","69747","14469",
"8600000US14060","ZCTA5 14060","37021","18185",
"8600000US14061","ZCTA5 14061","45000","11941",
"8600000US14062","ZCTA5 14062","55446","7471",
"8600000US14063","ZCTA5 14063","60011","5544",
"8600000US14065","ZCTA5 14065","59432","8605",
