"GEO_ID","NAME","B19013_001E","B19013_001M",
"8600000US01038","ZCTA5 01038","72045","13312",
"8600000US01039","ZCTA5 01039","94191","12303",
"8600000US01040","ZCTA5 01040","40769","3172",
"8600000US01050","ZCTA5 01050","67750","7645",
"8600000US01053","ZCTA5 01053","60823","17025",
"8600000US01054","ZCTA5 01054","90978","7944",
"8600000US01056","ZCTA5 01056","73458","6212",
"8600000US01057","ZCTA5 01057","83008","8433",
"8600000US01060","ZCTA5 01060","61798","4582",
"8600000US01062","ZCTA5 01062","75179","8929",
"8600000US01063","ZCTA5 01063","-","**",
"8600000US01066","ZCTA5 01066","-","**",
"8600000US01068","ZCTA5 01068","88571","5615",
"8600000US01069","ZCTA5 01069","63750","13704",
"8600000US01070","ZCTA5 01070","60000","11874",
"8600000US01071","ZCTA5 01071","75592","7323",
"8600000US01072","ZCTA5 01072","80625","12233",
"8600000US01073","ZCTA5 01073","104577","11802",
"8600000US01074","ZCTA5 01074","86414","11791",
"8600000US01075","ZCTA5 01075","69346","5458",
"8600000US01077","ZCTA5 01077","73776","9289",
"8600000US01079","ZCTA5 01079","31594","20756",
"8600000US01080","ZCTA5 01080","65741","12615",
"8600000US01081","ZCTA5 01081","69250","10148",
"8600000US01082","ZCTA5 01082","56637","6242",
"8600000US01083","ZCTA5 01083","60323","41503",
"8600000US01084","ZCTA5 01084","75938","22168",
"8600000US01085","ZCTA5 01085","68042","2821",
"8600000US01086","ZCTA5 01086","-","**",
"8600000US01088","ZCTA5 01088","54286","22939",
"8600000US01089","ZCTA5 01089","53053","3094",
"8600000US01092","ZCTA5 01092","108725","35242",
"8600000US01093","ZCTA5 01093","91563","34014",
"8600000US01094","ZCTA5 01094","-","**",
"8600000US01095","ZCTA5 01095","108965","6878",
"8600000US01096","ZCTA5 01096","82574","6629",
"8600000US01097","ZCTA5 01097","-","**",
"8600000US01098","ZCTA5 01098","80192","9779",
"8600000US01103","ZCTA5 01103","26135","5226",
"8600000US01104","ZCTA5 01104","34937","3403",
"8600000US01105","ZCTA5 01105","19427","1793",
"8600000US01106","ZCTA5 01106","121141","6629",
"8600000US01107","ZCTA5 01107","26258","3677",
"8600000US01108","ZCTA5 01108","43235","3938",
"8600000US01109","ZCTA5 01109","35339","2850",
"8600000US01118","ZCTA5 01118","63571","6798",
"8600000US01119","ZCTA5 01119","46985","5816",
"8600000US01128","ZCTA5 01128","61659","12337",
"8600000US01129","ZCTA5 01129","58621","7512",
"8600000US01151","ZCTA5 01151","43128","2942",
"8600000US01199","ZCTA5 01199","-","**",
"8600000US01201","ZCTA5 01201","52223","2683",
"8600000US01220","ZCTA5 01220","53223","3561",
"8600000US01222","ZCTA5 01222","58646","37741",
"8600000US01223","ZCTA5 01223","75250","13693",
"8600000US01224","ZCTA5 01224","77717","64499",
"8600000US01225","ZCTA5 01225","71081","12699",
"8600000US01226","ZCTA5 01226","68915","9418",
"8600000US01229","ZCTA5 01229","-","**",
"8600000US01230","ZCTA5 01230","69328","8238",
"8600000US01235","ZCTA5 01235","63947","5878",
"8600000US01236","ZCTA5 01236","64048","14436",
"8600000US01237","ZCTA5 01237","67625","15853",
"8600000US01238","ZCTA5 01238","73333","15101",
"8600000US01240","ZCTA5 01240","68393","19874",
"8600000US01242","ZCTA5 01242","-","**",
"8600000US01243","ZCTA5 01243","49643","29423",
"8600000US01244","ZCTA5 01244","51538","10007",
"8600000US01245","ZCTA5 01245","80417","25218",
"8600000US01247","ZCTA5 01247","44721","4223",
"8600000US01253","ZCTA5 01253","85417","20896",
"8600000US01254","ZCTA5 01254","91484","9826",
"8600000US01255","ZCTA5 01255","71023","9156",
"8600000US01256","ZCTA5 01256","58125","12327",
"8600000US01257","ZCTA5 01257","100909","34319",
"8600000US01258","ZCTA5 01258","67500","15696",
"8600000US01259","ZCTA5 01259","68438","25874",
"8600000US01260","ZCTA5 01260","118508","19475",
"8600000US01262","ZCTA5 01262","29659","3863",
"8600000US01264","ZCTA5 01264","71250","13027",
"8600000US01266","ZCTA5 01266","73906","8641",
"8600000US01267","ZCTA5 01267","83939","11104",
"8600000US01270","ZCTA5 01270","85417","18778",
"8600000US01301","ZCTA5 01301","50889","3512",
"8600000US01330","ZCTA5 01330","70761","6812",
"8600000US01331","ZCTA5 01331","57987","6953",
"8600000US01337","ZCTA5 01337","66771","3855",
"8600000US01338","ZCTA5 01338","60347","12427",
"8600000US01339","ZCTA5 01339","64813","9089",
"8600000US01340","ZCTA5 01340","62500","8425",
"8600000US01341","ZCTA5 01341","96563","10268",
"8600000US01342","ZCTA5 01342","85341","31406",
"8600000US01343","ZCTA5 01343","71625","5726",
"8600000US01344","ZCTA5 01344","62727","12409",
"8600000US01346","ZCTA5 01346","69375","22463",
"8600000US01347","ZCTA5 01347","53846","20748",
"8600000US01349","ZCTA5 01349","65536","19854",
"8600000US01350","ZCTA5 01350","28750","6235",
"8600000US01351","ZCTA5 01351","81042","10390",
"8600000US01354","ZCTA5 01354","67917","9560",
"8600000US01355","ZCTA5 01355","65875","9155",
"8600000US01360","ZCTA5 01360","75875","14240",
"8600000US01364","ZCTA5 01364","50890","6704",
"8600000US01366","ZCTA5 01366","71484","13406",
"8600000US01367","ZCTA5 01367","63750","12639",
"8600000US01368","ZCTA5 01368","76250","10290",
"8600000US01370","ZCTA5 01370","62966","7954",
"8600000US01373","ZCTA5 01373","78382","11460",
"8600000US01375","ZCTA5 01375","55625","6825",
"8600000US01376","ZCTA5 01376","40913","6376",
"8600000US01378","ZCTA5 01378","59375","8295",
"8600000US01379","ZCTA5 01379","53750","11947",
"8600000US01420","ZCTA5 01420","57207","3814",
"8600000US01430","ZCTA5 01430","95037","12601",
"8600000US01431","ZCTA5 01431","97958","10487",
"8600000US01432","ZCTA5 01432","94375","16203",
"8600000US01434","ZCTA5 01434","92426","57521",
"8600000US01436","ZCTA5 01436","73169","21253",
"8600000US01438","ZCTA5 01438","119808","50794",
"8600000US01440","ZCTA5 01440","49679","4337",
"8600000US01450","ZCTA5 01450","129085","12955",
"8600000US01451","ZCTA5 01451","162619","16607",
"8600000US01452","ZCTA5 01452","91734","11485",
"8600000US01453","ZCTA5 01453","61887","3298",
"8600000US01460","ZCTA5 01460","123413","10471",
"8600000US01462","ZCTA5 01462","103228","6658",
"8600000US01463","ZCTA5 01463","104130","5281",
"8600000US01464","ZCTA5 01464","76875","17544",
"8600000US01467","ZCTA5 01467","-","**",
"8600000US01468","ZCTA5 01468","73246","12965",
"8600000US01469","ZCTA5 01469","91964","9025",
"8600000US01473","ZCTA5 01473","100972","4515",
"8600000US01474","ZCTA5 01474","90302","19680",
"8600000US01475","ZCTA5 01475","80267","11999",
"8600000US01501","ZCTA5 01501","85432","6652",
"8600000US01503","ZCTA5 01503","99297","16046",
"8600000US01504","ZCTA5 01504","95375","7093",
"8600000US01505","ZCTA5 01505","97591","8582",
"8600000US01506","ZCTA5 01506","70338","17157",
"8600000US01507","ZCTA5 01507","101111","6145",
"8600000US01510","ZCTA5 01510","67634","6999",
"8600000US01515","ZCTA5 01515","82946","9576",
"8600000US01516","ZCTA5 01516","99943","10051",
"8600000US01518","ZCTA5 01518","72470","23860",
"8600000US01519","ZCTA5 01519","109670","12615",
"8600000US01520","ZCTA5 01520","109529","7796",
"8600000US01521","ZCTA5 01521","82179","4326",
"8600000US01522","ZCTA5 01522","108036","9583",
"8600000US01523","ZCTA5 01523","93385","13898",
"8600000US01524","ZCTA5 01524","81042","13138",
"8600000US01525","ZCTA5 01525","40947","16029",
"8600000US01527","ZCTA5 01527","85781","9258",
"8600000US01529","ZCTA5 01529","79129","6365",
"8600000US01531","ZCTA5 01531","91125","9368",
"8600000US01532","ZCTA5 01532","128613","5828",
"8600000US01534","ZCTA5 01534","102284","13322",
"8600000US01535","ZCTA5 01535","78750","7371",
"8600000US01536","ZCTA5 01536","109329","9452",
"8600000US01537","ZCTA5 01537","64975","24522",
"8600000US01540","ZCTA5 01540","77184","7833",
"8600000US01541","ZCTA5 01541","136083","8989",
"8600000US01542","ZCTA5 01542","106250","15698",
"8600000US01543","ZCTA5 01543","107928","12000",
"8600000US01545","ZCTA5 01545","105014","7415",
"8600000US01550","ZCTA5 01550","51270","3328",
"8600000US01560","ZCTA5 01560","88750","12870",
"8600000US01561","ZCTA5 01561","-","**",
"8600000US01562","ZCTA5 01562","72821","10112",
"8600000US01564","ZCTA5 01564","121458","18714",
"8600000US01566","ZCTA5 01566","86731","13058",
"8600000US01568","ZCTA5 01568","128796","23111",
"8600000US01569","ZCTA5 01569","107740","7523",
"8600000US01570","ZCTA5 01570","62281","3836",
"8600000US01571","ZCTA5 01571","69071","9508",
"8600000US01581","ZCTA5 01581","112153","12878",
"8600000US01583","ZCTA5 01583","90688","12749",
"8600000US01585","ZCTA5 01585","63182","16944",
"8600000US01588","ZCTA5 01588","76250","10932",
"8600000US01590","ZCTA5 01590","104710","9162",
"8600000US01602","ZCTA5 01602","64942","4767",
"8600000US01603","ZCTA5 01603","42904","4255",
"8600000US01604","ZCTA5 01604","55665","2822",
"8600000US01605","ZCTA5 01605","40390","3177",
"8600000US01606","ZCTA5 01606","65708","6350",
"8600000US01607","ZCTA5 01607","39928","10693",
"8600000US01608","ZCTA5 01608","31384","5108",
"8600000US01609","ZCTA5 01609","45992","3649",
"8600000US01610","ZCTA5 01610","33695","2661",
"8600000US01611","ZCTA5 01611","98140","9674",
"8600000US01612","ZCTA5 01612","120469","16450",
"8600000US01701","ZCTA5 01701","111209","5134",
"8600000US01702","ZCTA5 01702","65154","4429",
"8600000US01718","ZCTA5 01718","170789","41572",
"8600000US01719","ZCTA5 01719","115395","15186",
"8600000US01720","ZCTA5 01720","141265","5535",
"8600000US01721","ZCTA5 01721","124130","15475",
"8600000US01730","ZCTA5 01730","128354","12596",
"8600000US01731","ZCTA5 01731","107778","15426",
"8600000US01740","ZCTA5 01740","173024","22817",
"8600000US01741","ZCTA5 01741","195889","25701",
"8600000US01742","ZCTA5 01742","152240","12621",
"8600000US01745","ZCTA5 01745","127700","14165",
"8600000US01746","ZCTA5 01746","135340","7654",
"8600000US01747","ZCTA5 01747","108294","5001",
"8600000US01748","ZCTA5 01748","157353","19363",
"8600000US01749","ZCTA5 01749","91706","6383",
"8600000US01752","ZCTA5 01752","80943","3803",
"8600000US01754","ZCTA5 01754","105254","7975",
"8600000US01756","ZCTA5 01756","125945","40028",
"8600000US01757","ZCTA5 01757","83243","6102",
"8600000US01760","ZCTA5 01760","115446","5363",
"8600000US01770","ZCTA5 01770","198681","32304",
"8600000US01772","ZCTA5 01772","148409","12653",
"8600000US01773","ZCTA5 01773","140125","20548",
"8600000US01775","ZCTA5 01775","148235","14948",
"8600000US01776","ZCTA5 01776","191310","8020",
"8600000US01778","ZCTA5 01778","185906","12323",
"8600000US01801","ZCTA5 01801","90969","2853",
"8600000US01803","ZCTA5 01803","118721","5680",
"8600000US01810","ZCTA5 01810","151334","9025",
"8600000US01821","ZCTA5 01821","106141","3238",
"8600000US01824","ZCTA5 01824","126081","6833",
"8600000US01826","ZCTA5 01826","90000","6811",
"8600000US01827","ZCTA5 01827","135909","12816",
"8600000US01830","ZCTA5 01830","65224","5540",
"8600000US01832","ZCTA5 01832","66961","5118",
"8600000US01833","ZCTA5 01833","128466","12120",
"8600000US01834","ZCTA5 01834","103125","8316",
"8600000US01835","ZCTA5 01835","76538","5951",
"8600000US01840","ZCTA5 01840","24045","2687",
"8600000US01841","ZCTA5 01841","43411","2766",
"8600000US01843","ZCTA5 01843","56680","6663",
"8600000US01844","ZCTA5 01844","77484","5423",
"8600000US01845","ZCTA5 01845","108070","6477",
"8600000US01850","ZCTA5 01850","52827","6356",
"8600000US01851","ZCTA5 01851","60596","3681",
"8600000US01852","ZCTA5 01852","59037","3324",
"8600000US01854","ZCTA5 01854","53322","5938",
"8600000US01860","ZCTA5 01860","84609","20770",
"8600000US01862","ZCTA5 01862","96514","4804",
"8600000US01863","ZCTA5 01863","100672","12840",
"8600000US01864","ZCTA5 01864","128651","7153",
"8600000US01867","ZCTA5 01867","132948","10598",
"8600000US01876","ZCTA5 01876","102934","4066",
"8600000US01879","ZCTA5 01879","113489","9629",
"8600000US01880","ZCTA5 01880","100693","3766",
"8600000US01886","ZCTA5 01886","144917","7452",
"8600000US01887","ZCTA5 01887","125922","8257",
"8600000US01890","ZCTA5 01890","169623","10363",
"8600000US01901","ZCTA5 01901","24446","8779",
"8600000US01902","ZCTA5 01902","46224","3187",
"8600000US01904","ZCTA5 01904","81788","4142",
"8600000US01905","ZCTA5 01905","62927","3365",
"8600000US01906","ZCTA5 01906","88630","4855",
"8600000US01907","ZCTA5 01907","112761","6661",
"8600000US01908","ZCTA5 01908","97778","16778",
"8600000US01913","ZCTA5 01913","82468","4800",
"8600000US01915","ZCTA5 01915","80586","4255",
"8600000US01921","ZCTA5 01921","184007","22873",
"8600000US01922","ZCTA5 01922","128083","51174",
"8600000US01923","ZCTA5 01923","89250","4620",
"8600000US01929","ZCTA5 01929","106283","15808",
"8600000US01930","ZCTA5 01930","72574","4551",
"8600000US01937","ZCTA5 01937","-","**",
"8600000US01938","ZCTA5 01938","93212","6611",
"8600000US01940","ZCTA5 01940","119602","13580",
"8600000US01944","ZCTA5 01944","148854","30566",
"8600000US01945","ZCTA5 01945","123333","12187",
"8600000US01949","ZCTA5 01949","125204","12164",
"8600000US01950","ZCTA5 01950","109839","11815",
"8600000US01951","ZCTA5 01951","95345","14660",
"8600000US01952","ZCTA5 01952","81626","5948",
"8600000US01960","ZCTA5 01960","73290","4548",
"8600000US01966","ZCTA5 01966","85208","10026",
"8600000US01969","ZCTA5 01969","115909","23934",
"8600000US01970","ZCTA5 01970","68860","2608",
"8600000US01982","ZCTA5 01982","127813","20559",
"8600000US01983","ZCTA5 01983","136863","8096",
"8600000US01984","ZCTA5 01984","128056","34826",
"8600000US01985","ZCTA5 01985","149167","32914",
"8600000US02019","ZCTA5 02019","101477","6265",
"8600000US02021","ZCTA5 02021","105919","9169",
"8600000US02025","ZCTA5 02025","145679","28307",
"8600000US02026","ZCTA5 02026","100680","5091",
"8600000US02030","ZCTA5 02030","250,000+","***",
"8600000US02032","ZCTA5 02032","155474","19580",
"8600000US02035","ZCTA5 02035","96062","4837",
"8600000US02038","ZCTA5 02038","122607","4209",
"8600000US02043","ZCTA5 02043","142435","13253",
"8600000US02045","ZCTA5 02045","88476","7819",
"8600000US02047","ZCTA5 02047","45655","41689",
"8600000US02048","ZCTA5 02048","120613","8982",
"8600000US02050","ZCTA5 02050","102249","5795",
"8600000US02052","ZCTA5 02052","160963","11055",
"8600000US02053","ZCTA5 02053","132823","13143",
"8600000US02054","ZCTA5 02054","106164","7428",
"8600000US02056","ZCTA5 02056","151279","10304",
"8600000US02061","ZCTA5 02061","157987","7291",
"8600000US02062","ZCTA5 02062","90133","5085",
"8600000US02066","ZCTA5 02066","130893","13431",
"8600000US02067","ZCTA5 02067","141596","9628",
"8600000US02071","ZCTA5 02071","110809","9902",
"8600000US02072","ZCTA5 02072","83519","8179",
"8600000US02081","ZCTA5 02081","117535","6913",
"8600000US02090","ZCTA5 02090","160329","9182",
"8600000US02093","ZCTA5 02093","126613","11032",
"8600000US02108","ZCTA5 02108","146958","25230",
"8600000US02109","ZCTA5 02109","163173","24017",
"8600000US02110","ZCTA5 02110","142869","67265",
"8600000US02111","ZCTA5 02111","53596","11829",
"8600000US02113","ZCTA5 02113","100483","6109",
"8600000US02114","ZCTA5 02114","96563","9348",
"8600000US02115","ZCTA5 02115","43144","7623",
"8600000US02116","ZCTA5 02116","110280","10227",
"8600000US02118","ZCTA5 02118","67805","9324",
"8600000US02119","ZCTA5 02119","31900","2576",
"8600000US02120","ZCTA5 02120","38300","6996",
"8600000US02121","ZCTA5 02121","32500","2370",
"8600000US02122","ZCTA5 02122","60313","9165",
"8600000US02124","ZCTA5 02124","58105","4983",
"8600000US02125","ZCTA5 02125","57649","6920",
"8600000US02126","ZCTA5 02126","55024","5952",
"8600000US02127","ZCTA5 02127","109149","7581",
"8600000US02128","ZCTA5 02128","60579","3865",
"8600000US02129","ZCTA5 02129","128403","7900",
"8600000US02130","ZCTA5 02130","94733","5017",
"8600000US02131","ZCTA5 02131","80578","6426",
"8600000US02132","ZCTA5 02132","103337","4782",
"8600000US02134","ZCTA5 02134","62614","4157",
"8600000US02135","ZCTA5 02135","78416","4080",
"8600000US02136","ZCTA5 02136","69262","3611",
"8600000US02138","ZCTA5 02138","105065","6938",
"8600000US02139","ZCTA5 02139","105061","6487",
"8600000US02140","ZCTA5 02140","103738","7935",
"8600000US02141","ZCTA5 02141","84142","5489",
"8600000US02142","ZCTA5 02142","121484","25159",
"8600000US02143","ZCTA5 02143","98374","6540",
"8600000US02144","ZCTA5 02144","113958","9953",
"8600000US02145","ZCTA5 02145","83208","5709",
"8600000US02148","ZCTA5 02148","65975","3551",
"8600000US02149","ZCTA5 02149","65528","3609",
"8600000US02150","ZCTA5 02150","56737","4962",
"8600000US02151","ZCTA5 02151","62605","4327",
"8600000US02152","ZCTA5 02152","74069","3087",
"8600000US02155","ZCTA5 02155","96486","5080",
"8600000US02163","ZCTA5 02163","53214","15606",
"8600000US02169","ZCTA5 02169","72537","4579",
"8600000US02170","ZCTA5 02170","83734","6702",
"8600000US02171","ZCTA5 02171","84034","7283",
"8600000US02176","ZCTA5 02176","106955","7250",
"8600000US02180","ZCTA5 02180","101549","6873",
"8600000US02184","ZCTA5 02184","96522","4609",
"8600000US02186","ZCTA5 02186","133718","11399",
"8600000US02188","ZCTA5 02188","86285","3928",
"8600000US02189","ZCTA5 02189","76157","5407",
"8600000US02190","ZCTA5 02190","95563","8019",
"8600000US02191","ZCTA5 02191","78517","8135",
"8600000US02199","ZCTA5 02199","83464","55705",
"8600000US02203","ZCTA5 02203","-","**",
"8600000US02210","ZCTA5 02210","170588","15994",
"8600000US02215","ZCTA5 02215","45856","8741",
"8600000US02301","ZCTA5 02301","52373","3054",
"8600000US02302","ZCTA5 02302","70191","5458",
"8600000US02322","ZCTA5 02322","85200","17443",
"8600000US02324","ZCTA5 02324","95675","6241",
"8600000US02330","ZCTA5 02330","70959","12285",
"8600000US02332","ZCTA5 02332","128173","10404",
"8600000US02333","ZCTA5 02333","90528","8368",
"8600000US02338","ZCTA5 02338","92774","15860",
"8600000US02339","ZCTA5 02339","127981","10837",
"8600000US02341","ZCTA5 02341","96693","6125",
"8600000US02343","ZCTA5 02343","75273","7583",
"8600000US02346","ZCTA5 02346","83631","8039",
"8600000US02347","ZCTA5 02347","106633","6508",
"8600000US02351","ZCTA5 02351","99381","7836",
"8600000US02356","ZCTA5 02356","125205","9732",
"8600000US02357","ZCTA5 02357","-","**",
"8600000US02359","ZCTA5 02359","103905","5845",
"8600000US02360","ZCTA5 02360","90279","3225",
"8600000US02364","ZCTA5 02364","96104","11774",
"8600000US02366","ZCTA5 02366","-","**",
"8600000US02367","ZCTA5 02367","94167","17655",
"8600000US02368","ZCTA5 02368","82902","8177",
"8600000US02370","ZCTA5 02370","78011","9803",
"8600000US02375","ZCTA5 02375","100136","8189",
"8600000US02379","ZCTA5 02379","97404","14136",
"8600000US02382","ZCTA5 02382","86570","4867",
"8600000US02420","ZCTA5 02420","195494","6250",
"8600000US02421","ZCTA5 02421","178358","11311",
"8600000US02445","ZCTA5 02445","132688","7957",
"8600000US02446","ZCTA5 02446","98978","6194",
"8600000US02451","ZCTA5 02451","111587","3504",
"8600000US02452","ZCTA5 02452","90755","11597",
"8600000US02453","ZCTA5 02453","86787","6648",
"8600000US02457","ZCTA5 02457","-","**",
"8600000US02458","ZCTA5 02458","117137","13310",
"8600000US02459","ZCTA5 02459","195336","19722",
"8600000US02460","ZCTA5 02460","126659","10452",
"8600000US02461","ZCTA5 02461","164583","23683",
"8600000US02462","ZCTA5 02462","115556","48181",
